Date,Facility,Total_ops,Total Delays,TMI_to,Dep,Abrn,TMI_from_local,TMI_from_non_local,Total_occ_at,Total_local_dep,Abrn_dest_to_Delays,Class_AC,Class_AT,Class_GA,Class_Mil,Cause_Wx,Cause_Vol,Cause_Equip,Cause_Rwy,Cause_Other,Avg_delay_time,Total_delay_time
07/27/2011,PHL,1356,14,8,6,0,2,8,16,8,0,12,2,0,0,0,14,0,0,0,21,294
07/27/2011,PHX,1299,3,1,2,0,0,2,4,2,0,3,0,0,0,0,3,0,0,0,21,63
07/27/2011,SEA,997,15,0,15,0,0,2,17,15,0,10,5,0,0,0,15,0,0,0,19,285
07/27/2011,SFO,1215,44,40,4,0,0,0,4,4,0,27,15,2,0,40,3,0,1,0,43,1892
Sub-Total for 07/27/2011,,30673,569,268,301,0,230,74,605,531,31,327,200,42,0,265,302,0,1,1,33.93,19309
07/28/2011,ATL,2775,11,8,3,0,8,12,23,11,0,10,1,0,0,0,11,0,0,0,20,220
07/28/2011,BOS,1320,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
07/28/2011,CLT,1563,4,4,0,0,0,5,5,0,4,4,0,0,0,0,4,0,0,0,18,72
07/28/2011,DEN,1986,0,0,0,0,0,7,7,0,3,0,0,0,0,0,0,0,0,0,0,0
07/28/2011,DFW,1934,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
07/28/2011,DTW,1372,7,7,0,0,0,11,11,0,5,4,3,0,0,6,1,0,0,0,23,161
07/28/2011,EWR,1340,10,10,0,0,45,9,54,45,1,5,5,0,0,0,10,0,0,0,34,340
07/28/2011,IAH,1652,2,2,0,0,17,5,22,17,0,1,1,0,0,2,0,0,0,0,28,56
07/28/2011,JFK,1322,8,8,0,0,39,3,42,39,0,6,2,0,0,0,8,0,0,0,27,216
07/28/2011,LAS,1658,4,1,3,0,0,9,12,3,0,1,1,2,0,0,4,0,0,0,17,68
07/28/2011,LAX,1838,2,2,0,0,0,8,8,0,0,2,0,0,0,2,0,0,0,0,19,38
07/28/2011,LGA,1199,7,7,0,0,375,16,391,375,0,6,1,0,0,0,7,0,0,0,22,154
07/28/2011,MCO,897,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07/28/2011,MIA,1142,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07/28/2011,MSP,1402,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
07/28/2011,ORD,2666,331,331,0,0,161,0,161,161,22,155,175,1,0,330,1,0,0,0,51,16881
07/28/2011,PHL,1335,2,2,0,0,62,12,74,62,0,2,0,0,0,0,2,0,0,0,28,56
07/28/2011,PHX,1363,2,2,0,0,0,7,7,0,1,1,1,0,0,0,2,0,0,0,22,44
07/28/2011,SEA,1011,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07/28/2011,SFO,1194,78,68,10,0,0,2,12,10,0,54,19,5,0,68,10,0,0,0,50,3900
Sub-Total for 07/28/2011,,30969,468,452,16,0,707,145,868,723,36,251,209,8,0,408,60,0,0,0,47.45,22206
07/29/2011,ATL,2750,8,2,6,0,2,28,36,8,1,8,0,0,0,0,2,0,0,6,18,144
07/29/2011,BOS,1260,1,0,1,0,41,26,68,42,2,0,1,0,0,0,1,0,0,0,17,17
07/29/2011,CLT,1550,3,3,0,0,0,20,20,0,0,2,1,0,0,0,3,0,0,0,20,60
07/29/2011,DEN,1970,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
07/29/2011,DFW,1901,1,1,0,0,0,18,18,0,0,1,0,0,0,1,0,0,0,0,41,41
07/29/2011,DTW,1383,5,5,0,0,0,23,23,0,1,5,0,0,0,4,1,0,0,0,33,165
07/29/2011,EWR,1207,243,243,0,0,105,3,108,105,53,169,73,1,0,243,0,0,0,0,95,23085
07/29/2011,IAH,1575,209,182,27,0,0,8,35,27,0,123,85,1,0,200,9,0,0,0,66,13794
07/29/2011,JFK,1177,94,94,0,0,97,0,97,97,53,77,16,1,0,94,0,0,0,0,109,10246
07/29/2011,LAS,1604,0,0,0,0,1,12,13,1,0,0,0,0,0,0,0,0,0,0,0,0
07/29/2011,LAX,1834,11,11,0,0,1,11,12,1,3,6,5,0,0,10,1,0,0,0,30,330
07/29/2011,LGA,1092,125,125,0,0,158,8,166,158,31,94,31,0,0,119,6,0,0,0,107,13375
07/29/2011,MCO,889,0,0,0,0,0,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0
07/29/2011,MIA,1133,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
07/29/2011,MSP,1348,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0
07/29/2011,ORD,2687,40,40,0,0,55,36,91,55,12,23,17,0,0,34,5,0,0,1,46,1840
07/29/2011,PHL,1341,21,21,0,0,91,19,110,91,3,12,8,1,0,19,2,0,0,0,44,924
07/29/2011,PHX,1362,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
07/29/2011,SEA,998,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
07/29/2011,SFO,1211,59,48,11,0,0,7,18,11,0,40,18,1,0,48,0,0,11,0,51,3009
Sub-Total for 07/29/2011,,30272,820,775,45,0,551,306,902,596,159,560,255,5,0,772,30,0,11,7,81.74,67030
07/30/2011,ATL,2423,2,2,0,0,171,4,175,171,0,2,0,0,0,0,2,0,0,0,23,46
07/30/2011,BOS,1016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,CLT,1427,8,8,0,0,0,0,0,0,0,7,1,0,0,0,8,0,0,0,22,176
07/30/2011,DEN,1674,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,DFW,1719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,DTW,1097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,EWR,1148,2,2,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,26,52
07/30/2011,IAH,1363,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,JFK,1323,2,2,0,0,0,0,0,0,1,1,1,0,0,0,2,0,0,0,30,60
07/30/2011,LAS,1327,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,LAX,1672,0,0,0,0,1,8,9,1,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,LGA,709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,MCO,957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,MIA,1046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,MSP,1143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,ORD,2369,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,27,27
07/30/2011,PHL,1141,5,5,0,0,2,0,2,2,0,4,1,0,0,0,5,0,0,0,21,105
07/30/2011,PHX,1117,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,SEA,902,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07/30/2011,SFO,1100,60,60,0,0,0,1,1,0,2,42,17,1,0,60,0,0,0,0,53,3180
Sub-Total for 07/30/2011,,26673,80,80,0,0,174,31,205,174,3,57,22,1,0,60,20,0,0,0,45.58,3646
07/31/2011,ATL,2628,9,8,1,0,44,4,49,45,0,8,1,0,0,0,9,0,0,0,22,198
07/31/2011,BOS,1152,0,0,0,0,1,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0
07/31/2011,CLT,1427,126,86,40,0,17,2,59,57,17,91,34,1,0,105,7,0,14,0,46,5796
07/31/2011,DEN,1852,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
07/31/2011,DFW,1811,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
07/31/2011,DTW,1271,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
07/31/2011,EWR,1200,16,3,13,0,0,1,14,13,0,14,2,0,0,0,16,0,0,0,19,304
07/31/2011,IAH,1534,12,0,12,0,0,2,14,12,0,12,0,0,0,0,12,0,0,0,18,216
07/31/2011,JFK,1287,46,46,0,0,0,0,0,0,0,33,13,0,0,46,0,0,0,0,59,2714
07/31/2011,LAS,1493,28,2,26,0,13,11,50,39,1,25,1,2,0,23,0,0,5,0,19,532
07/31/2011,LAX,1734,2,2,0,0,3,13,16,3,0,2,0,0,0,0,2,0,0,0,17,34
07/31/2011,LGA,994,4,4,0,0,0,2,2,0,4,4,0,0,0,0,4,0,0,0,18,72
07/31/2011,MCO,896,3,0,0,3,0,6,9,0,35,2,1,0,0,3,0,0,0,0,42,126
07/31/2011,MIA,1036,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
07/31/2011,MSP,1257,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
07/31/2011,ORD,2556,2,2,0,0,0,7,7,0,1,1,1,0,0,0,2,0,0,0,18,36
07/31/2011,PHL,1205,2,2,0,0,25,5,30,25,0,1,1,0,0,0,2,0,0,0,18,36
07/31/2011,PHX,1203,42,11,31,0,0,3,34,31,20,40,1,1,0,41,1,0,0,0,40,1680
07/31/2011,SEA,975,8,0,8,0,0,4,12,8,0,7,1,0,0,8,0,0,0,0,20,160
07/31/2011,SFO,1133,106,100,6,0,0,1,7,6,30,74,32,0,0,100,0,0,6,0,53,5618
Sub-Total for 07/31/2011,,28644,406,266,137,3,103,84,327,240,108,314,88,4,0,326,55,0,25,0,43.16,17522
08/01/2011,ATL,2707,159,110,49,0,67,46,162,116,49,133,26,0,0,65,71,0,0,23,40,6360
08/01/2011,BOS,1157,28,28,0,0,14,24,38,14,11,25,3,0,0,28,0,0,0,0,96,2688
08/01/2011,CLT,1559,2,2,0,0,0,19,19,0,0,1,1,0,0,0,2,0,0,0,24,48
08/01/2011,DEN,1934,2,0,2,0,0,11,13,2,0,2,0,0,0,0,0,0,0,2,23,46
08/01/2011,DFW,1902,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2011,DTW,1387,10,9,1,0,5,23,29,6,0,5,4,1,0,9,0,0,1,0,40,400
08/01/2011,EWR,1171,117,117,0,0,96,5,101,96,35,83,34,0,0,112,5,0,0,0,100,11700
08/01/2011,IAH,1630,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2011,JFK,1138,37,37,0,0,149,3,152,149,21,32,5,0,0,37,0,0,0,0,98,3626
08/01/2011,LAS,1585,1,1,0,0,0,9,9,0,0,1,0,0,0,1,0,0,0,0,18,18
08/01/2011,LAX,1813,3,3,0,0,0,15,15,0,0,3,0,0,0,3,0,0,0,0,18,54
08/01/2011,LGA,995,177,122,55,0,53,8,116,108,28,114,62,1,0,120,57,0,0,0,100,17700
08/01/2011,MCO,885,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2011,MIA,1079,0,0,0,0,5,12,17,5,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2011,MSP,1327,11,11,0,0,80,18,98,80,18,3,8,0,0,11,0,0,0,0,54,594
08/01/2011,ORD,2688,3,3,0,0,0,40,40,0,0,2,1,0,0,0,3,0,0,0,27,81
08/01/2011,PHL,1203,49,48,0,1,73,15,89,73,31,26,23,0,0,40,9,0,0,0,53,2597
08/01/2011,PHX,1286,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2011,SEA,983,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
08/01/2011,SFO,1159,102,102,0,0,0,3,3,0,0,78,20,3,1,102,0,0,0,0,75,7650
Sub-Total for 08/01/2011,,29588,701,593,107,1,542,317,967,649,193,508,187,5,1,528,147,0,1,25,76.41,53562
08/02/2011,ATL,2820,32,3,29,0,0,13,42,29,1,29,3,0,0,0,32,0,0,0,18,576
08/02/2011,BOS,1221,45,14,31,0,0,9,40,31,29,38,5,2,0,45,0,0,0,0,32,1440
08/02/2011,CLT,1589,7,3,4,0,0,9,13,4,0,6,1,0,0,0,7,0,0,0,18,126
08/02/2011,DEN,1954,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2011,DFW,1913,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2011,DTW,1403,2,2,0,0,21,11,32,21,0,2,0,0,0,0,2,0,0,0,18,36
08/02/2011,EWR,1377,195,195,0,0,0,2,2,0,0,127,65,3,0,195,0,0,0,0,50,9750
08/02/2011,IAH,1617,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2011,JFK,1308,1,1,0,0,7,2,9,7,7,0,1,0,0,0,1,0,0,0,34,34
08/02/2011,LAS,1574,7,0,7,0,0,7,14,7,0,6,1,0,0,7,0,0,0,0,27,189
08/02/2011,LAX,1839,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2011,LGA,1212,6,6,0,0,0,3,3,0,0,4,2,0,0,0,6,0,0,0,19,114
08/02/2011,MCO,922,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2011,MIA,1096,5,0,3,2,0,3,8,3,18,5,0,0,0,5,0,0,0,0,30,150
08/02/2011,MSP,1394,0,0,0,0,0,6,6,0,1,0,0,0,0,0,0,0,0,0,0,0
08/02/2011,ORD,2536,53,53,0,0,212,12,224,212,73,21,31,1,0,52,1,0,0,0,37,1961
08/02/2011,PHL,1348,37,3,34,0,1,10,45,35,1,37,0,0,0,0,37,0,0,0,18,666
08/02/2011,PHX,1296,0,0,0,0,16,7,23,16,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2011,SEA,961,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0
08/02/2011,SFO,1217,61,61,0,0,0,3,3,0,1,43,17,1,0,61,0,0,0,0,58,3538
Sub-Total for 08/02/2011,,30597,451,341,108,2,257,142,509,365,131,318,126,7,0,365,86,0,0,0,41.2,18580
08/03/2011,ATL,2734,13,9,4,0,0,1,5,4,0,13,0,0,0,0,13,0,0,0,21,273
08/03/2011,BOS,1253,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2011,CLT,1612,2,2,0,0,0,0,0,0,3,2,0,0,0,0,2,0,0,0,23,46
08/03/2011,DEN,1980,4,0,4,0,7,6,17,11,95,2,2,0,0,4,0,0,0,0,30,120
08/03/2011,DFW,1938,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2011,DTW,1410,13,0,13,0,0,2,15,13,2,13,0,0,0,0,0,0,13,0,17,221
08/03/2011,EWR,1298,42,9,33,0,3,0,36,36,11,38,4,0,0,1,41,0,0,0,20,840
08/03/2011,IAH,1623,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2011,JFK,1252,9,9,0,0,147,1,148,147,34,7,2,0,0,6,3,0,0,0,35,315
08/03/2011,LAS,1568,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2011,LAX,1858,1,1,0,0,0,16,16,0,0,1,0,0,0,0,1,0,0,0,16,16
08/03/2011,LGA,1181,10,10,0,0,64,2,66,64,22,8,2,0,0,0,10,0,0,0,20,200
08/03/2011,MCO,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2011,MIA,1102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2011,MSP,1419,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2011,ORD,2808,40,0,40,0,0,6,46,40,0,40,0,0,0,0,0,0,0,40,20,800
08/03/2011,PHL,1362,75,30,44,1,7,4,56,51,3,56,17,2,0,67,7,0,0,1,36,2700
08/03/2011,PHX,1324,36,0,36,0,0,6,42,36,0,36,0,0,0,25,0,0,11,0,20,720
08/03/2011,SEA,998,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
08/03/2011,SFO,1166,104,104,0,0,0,1,1,0,13,80,24,0,0,104,0,0,0,0,73,7592
Sub-Total for 08/03/2011,,30790,349,174,174,1,228,79,482,402,183,296,51,2,0,207,77,0,24,41,39.66,13843
08/04/2011,ATL,2776,29,8,21,0,195,16,232,216,0,27,2,0,0,2,6,0,8,13,21,609
08/04/2011,BOS,1311,2,2,0,0,0,14,14,0,0,2,0,0,0,0,2,0,0,0,17,34
08/04/2011,CLT,1610,41,9,32,0,0,13,45,32,0,41,0,0,0,0,41,0,0,0,19,779
08/04/2011,DEN,1985,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,DFW,1915,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,DTW,1416,1,1,0,0,0,2,2,0,1,0,1,0,0,0,1,0,0,0,17,17
08/04/2011,EWR,1358,19,6,13,0,2,5,20,15,11,18,1,0,0,0,19,0,0,0,21,399
08/04/2011,IAH,1664,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,JFK,1327,4,4,0,0,0,10,10,0,26,1,3,0,0,0,4,0,0,0,39,156
08/04/2011,LAS,1628,0,0,0,0,0,24,24,0,1,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,LAX,1877,0,0,0,0,12,37,49,12,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,LGA,1204,311,14,297,0,0,1,298,297,0,119,190,2,0,0,311,0,0,0,24,7464
08/04/2011,MCO,900,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,MIA,1109,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,MSP,1372,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,ORD,2751,33,1,32,0,0,17,49,32,5,33,0,0,0,0,1,0,32,0,19,627
08/04/2011,PHL,1373,162,36,126,0,0,6,132,126,1,144,18,0,0,144,18,0,0,0,29,4698
08/04/2011,PHX,1393,0,0,0,0,0,12,12,0,1,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,SEA,1011,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0
08/04/2011,SFO,1135,306,306,0,0,0,1,1,0,0,239,60,7,0,306,0,0,0,0,90,27540
Sub-Total for 08/04/2011,,31115,908,387,521,0,209,211,941,730,46,624,275,9,0,452,403,0,40,13,46.61,42323
08/05/2011,ATL,2763,27,4,23,0,0,3,26,23,0,26,1,0,0,0,16,0,11,0,18,486
08/05/2011,BOS,1320,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,CLT,1466,100,60,40,0,0,1,41,40,42,73,24,3,0,99,1,0,0,0,65,6500
08/05/2011,DEN,1966,15,14,1,0,0,3,4,1,16,11,3,1,0,14,0,1,0,0,28,420
08/05/2011,DFW,1893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,DTW,1392,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,EWR,1345,7,5,2,0,0,2,4,2,0,6,1,0,0,2,5,0,0,0,39,273
08/05/2011,IAH,1612,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,JFK,1296,1,1,0,0,0,1,1,0,26,1,0,0,0,0,1,0,0,0,21,21
08/05/2011,LAS,1686,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,LAX,1834,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,LGA,1199,8,8,0,0,0,2,2,0,0,5,3,0,0,0,8,0,0,0,25,200
08/05/2011,MCO,898,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,MIA,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,MSP,1364,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,ORD,2760,0,0,0,0,20,2,22,20,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,PHL,1327,1,1,0,0,20,3,23,20,1,1,0,0,0,0,1,0,0,0,17,17
08/05/2011,PHX,1375,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,SEA,985,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
08/05/2011,SFO,1252,72,70,2,0,0,1,3,2,0,47,22,3,0,70,0,0,2,0,62,4464
Sub-Total for 08/05/2011,,30870,231,163,68,0,40,50,158,108,88,170,54,7,0,185,32,1,13,0,53.6,12381
08/06/2011,ATL,2401,135,130,5,0,84,11,100,89,64,107,28,0,0,67,3,3,0,62,62,8370
08/06/2011,BOS,1012,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,CLT,1418,38,28,10,0,0,6,16,10,29,24,14,0,0,31,7,0,0,0,41,1558
08/06/2011,DEN,1668,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,DFW,1687,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,DTW,1092,1,1,0,0,0,4,4,0,3,0,1,0,0,0,1,0,0,0,17,17
08/06/2011,EWR,1070,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,IAH,1363,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,JFK,1249,268,40,228,0,0,1,229,228,16,257,11,0,0,266,2,0,0,0,33,8844
08/06/2011,LAS,1380,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,LAX,1669,15,1,14,0,0,20,34,14,1,14,1,0,0,0,15,0,0,0,21,315
08/06/2011,LGA,651,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,MCO,934,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,MIA,1042,44,0,35,9,0,7,51,35,11,43,0,1,0,44,0,0,0,0,24,1056
08/06/2011,MSP,1142,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,ORD,2318,25,25,0,0,0,5,5,0,0,11,14,0,0,25,0,0,0,0,39,975
08/06/2011,PHL,1113,2,2,0,0,43,9,52,43,0,1,1,0,0,0,1,0,0,1,25,50
08/06/2011,PHX,1112,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,SEA,929,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
08/06/2011,SFO,1047,81,81,0,0,0,0,0,0,0,59,21,1,0,81,0,0,0,0,58,4698
Sub-Total for 08/06/2011,,26297,609,308,292,9,127,99,527,419,124,516,91,2,0,514,29,3,0,63,42.5,25883
08/07/2011,ATL,2649,14,1,13,0,0,52,65,13,0,14,0,0,0,0,14,0,0,0,18,252
08/07/2011,BOS,971,193,193,0,0,6,10,16,6,20,161,27,5,0,192,1,0,0,0,124,23932
08/07/2011,CLT,1482,5,5,0,0,0,25,25,0,0,5,0,0,0,0,5,0,0,0,19,95
08/07/2011,DEN,1835,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2011,DFW,1775,0,0,0,0,0,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2011,DTW,1256,1,1,0,0,0,17,17,0,0,0,1,0,0,0,1,0,0,0,27,27
08/07/2011,EWR,1153,8,8,0,0,49,11,60,49,15,5,3,0,0,0,8,0,0,0,28,224
08/07/2011,IAH,1524,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,16,16
08/07/2011,JFK,1238,126,126,0,0,77,13,90,77,6,97,22,7,0,126,0,0,0,0,60,7560
08/07/2011,LAS,1607,0,0,0,0,0,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2011,LAX,1771,22,12,10,0,0,48,58,10,1,19,1,2,0,8,4,0,10,0,24,528
08/07/2011,LGA,959,5,5,0,0,112,17,129,112,9,5,0,0,0,2,3,0,0,0,41,205
08/07/2011,MCO,875,0,0,0,0,0,25,25,0,4,0,0,0,0,0,0,0,0,0,0,0
08/07/2011,MIA,985,13,7,4,2,0,25,31,4,41,11,1,1,0,13,0,0,0,0,58,754
08/07/2011,MSP,1264,0,0,0,0,0,21,21,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2011,ORD,2380,242,242,0,0,100,64,164,100,102,116,125,1,0,241,1,0,0,0,84,20328
08/07/2011,PHL,1191,1,1,0,0,34,22,56,34,0,0,1,0,0,0,1,0,0,0,16,16
08/07/2011,PHX,1247,0,0,0,0,0,19,19,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2011,SEA,971,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
08/07/2011,SFO,1098,124,124,0,0,0,24,24,0,15,89,34,1,0,124,0,0,0,0,74,9176
Sub-Total for 08/07/2011,,28231,755,726,27,2,378,472,879,405,213,522,216,17,0,707,38,0,10,0,83.59,63113
08/08/2011,ATL,2651,189,189,0,0,217,16,233,217,91,138,49,2,0,183,5,0,0,1,50,9450
08/08/2011,BOS,1214,197,197,0,0,0,15,15,0,24,160,30,7,0,186,0,11,0,0,62,12214
08/08/2011,CLT,1544,1,1,0,0,0,12,12,0,31,1,0,0,0,1,0,0,0,0,35,35
08/08/2011,DEN,1951,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0
08/08/2011,DFW,1855,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0
08/08/2011,DTW,1381,2,0,2,0,0,16,18,2,2,1,1,0,0,0,0,0,2,0,16,32
08/08/2011,EWR,1289,81,81,0,0,30,16,46,30,37,47,34,0,0,74,7,0,0,0,39,3159
08/08/2011,IAH,1629,8,0,8,0,0,10,18,8,0,8,0,0,0,0,8,0,0,0,17,136
08/08/2011,JFK,1265,0,0,0,0,118,15,133,118,0,0,0,0,0,0,0,0,0,0,0,0
08/08/2011,LAS,1590,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0
08/08/2011,LAX,1854,4,4,0,0,0,13,13,0,0,4,0,0,0,3,1,0,0,0,38,152
08/08/2011,LGA,1197,14,14,0,0,47,18,65,47,8,13,1,0,0,2,12,0,0,0,22,308
08/08/2011,MCO,887,0,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0
08/08/2011,MIA,1061,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0
08/08/2011,MSP,1382,0,0,0,0,3,10,13,3,0,0,0,0,0,0,0,0,0,0,0,0
08/08/2011,ORD,2679,145,145,0,0,258,24,282,258,5,69,76,0,0,143,2,0,0,0,56,8120
08/08/2011,PHL,1300,6,6,0,0,11,18,29,11,0,6,0,0,0,0,6,0,0,0,24,144
08/08/2011,PHX,1291,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0
