Date,Facility,Air_Carrier,Air_Taxi,General_Aviation,Military,Total operation
08/27/2012,ORD,"1,493","1,100",17,0,"2,610"
08/27/2012,PHL,681,534,40,1,"1,256"
08/27/2012,PHX,933,181,53,3,"1,170"
08/27/2012,SEA,873,46,26,0,945
08/27/2012,SFO,971,262,24,12,"1,269"
Sub-Total for 08/27/2012,,"20,050","7,678",676,51,"28,455"
08/28/2012,ATL,"2,006",506,24,0,"2,536"
08/28/2012,BOS,811,262,33,2,"1,108"
08/28/2012,CLT,931,539,72,6,"1,548"
08/28/2012,DEN,"1,217",470,16,0,"1,703"
08/28/2012,DFW,"1,243",580,18,2,"1,843"
08/28/2012,DTW,613,569,21,0,"1,203"
08/28/2012,EWR,783,429,37,5,"1,254"
08/28/2012,IAH,685,489,30,4,"1,208"
08/28/2012,JFK,"1,027",155,19,0,"1,201"
08/28/2012,LAS,913,405,98,4,"1,420"
08/28/2012,LAX,"1,353",252,52,4,"1,661"
08/28/2012,LGA,907,251,17,0,"1,175"
08/28/2012,MCO,707,25,24,0,756
08/28/2012,MIA,808,123,38,3,972
08/28/2012,MSP,840,369,39,35,"1,283"
08/28/2012,ORD,"1,448","1,117",25,0,"2,590"
08/28/2012,PHL,702,553,33,1,"1,289"
08/28/2012,PHX,935,201,49,2,"1,187"
08/28/2012,SEA,863,45,9,0,917
08/28/2012,SFO,904,259,36,10,"1,209"
Sub-Total for 08/28/2012,,"19,696","7,599",690,78,"28,063"
08/29/2012,ATL,"2,035",496,18,0,"2,549"
08/29/2012,BOS,801,295,55,6,"1,157"
08/29/2012,CLT,934,539,72,4,"1,549"
08/29/2012,DEN,"1,260",441,16,0,"1,717"
08/29/2012,DFW,"1,259",553,7,0,"1,819"
08/29/2012,DTW,673,607,25,0,"1,305"
08/29/2012,EWR,779,450,49,0,"1,278"
08/29/2012,IAH,688,506,33,0,"1,227"
08/29/2012,JFK,"1,024",160,30,0,"1,214"
08/29/2012,LAS,913,368,101,2,"1,384"
08/29/2012,LAX,"1,380",272,35,5,"1,692"
08/29/2012,LGA,921,257,45,2,"1,225"
08/29/2012,MCO,718,33,39,0,790
08/29/2012,MIA,812,129,40,7,988
08/29/2012,MSP,844,382,47,21,"1,294"
08/29/2012,ORD,"1,466","1,132",17,0,"2,615"
08/29/2012,PHL,714,556,55,0,"1,325"
08/29/2012,PHX,951,211,62,6,"1,230"
08/29/2012,SEA,871,48,11,5,935
08/29/2012,SFO,940,266,45,16,"1,267"
Sub-Total for 08/29/2012,,"19,983","7,701",802,74,"28,560"
08/30/2012,ATL,"2,082",479,34,0,"2,595"
08/30/2012,BOS,821,330,32,6,"1,189"
08/30/2012,CLT,942,540,89,3,"1,574"
08/30/2012,DEN,"1,350",488,15,0,"1,853"
08/30/2012,DFW,"1,294",571,16,0,"1,881"
08/30/2012,DTW,687,615,17,0,"1,319"
08/30/2012,EWR,781,447,31,1,"1,260"
08/30/2012,IAH,744,595,28,0,"1,367"
08/30/2012,JFK,"1,046",164,26,2,"1,238"
08/30/2012,LAS,"1,017",364,99,3,"1,483"
08/30/2012,LAX,"1,421",289,63,10,"1,783"
08/30/2012,LGA,915,260,17,1,"1,193"
08/30/2012,MCO,708,32,33,0,773
08/30/2012,MIA,833,140,34,4,"1,011"
08/30/2012,MSP,879,407,49,13,"1,348"
08/30/2012,ORD,"1,502","1,115",22,0,"2,639"
08/30/2012,PHL,718,578,48,0,"1,344"
08/30/2012,PHX,994,212,62,8,"1,276"
08/30/2012,SEA,881,44,12,3,940
08/30/2012,SFO,945,273,50,7,"1,275"
Sub-Total for 08/30/2012,,"20,560","7,943",777,61,"29,341"
08/31/2012,ATL,"2,106",542,48,3,"2,699"
08/31/2012,BOS,815,368,31,6,"1,220"
08/31/2012,CLT,961,557,81,8,"1,607"
08/31/2012,DEN,"1,334",487,19,0,"1,840"
08/31/2012,DFW,"1,292",620,18,0,"1,930"
08/31/2012,DTW,690,606,19,2,"1,317"
08/31/2012,EWR,767,420,37,3,"1,227"
08/31/2012,IAH,758,658,33,0,"1,449"
08/31/2012,JFK,"1,050",157,36,2,"1,245"
08/31/2012,LAS,988,407,122,1,"1,518"
08/31/2012,LAX,"1,420",280,37,8,"1,745"
08/31/2012,LGA,915,250,29,0,"1,194"
08/31/2012,MCO,710,30,34,1,775
08/31/2012,MIA,847,142,44,2,"1,035"
08/31/2012,MSP,880,359,17,10,"1,266"
08/31/2012,ORD,"1,518","1,123",6,0,"2,647"
08/31/2012,PHL,715,582,36,0,"1,333"
08/31/2012,PHX,943,211,70,9,"1,233"
08/31/2012,SEA,886,41,24,1,952
08/31/2012,SFO,867,196,20,13,"1,096"
Sub-Total for 08/31/2012,,"20,462","8,036",761,69,"29,328"
09/01/2012,ATL,"1,714",359,23,2,"2,098"
09/01/2012,BOS,595,247,53,5,900
09/01/2012,CLT,770,461,38,3,"1,272"
09/01/2012,DEN,"1,041",349,10,0,"1,400"
09/01/2012,DFW,965,410,30,0,"1,405"
09/01/2012,DTW,454,344,7,5,810
09/01/2012,EWR,597,258,19,1,875
09/01/2012,IAH,634,434,11,1,"1,080"
09/01/2012,JFK,"1,001",146,17,1,"1,165"
09/01/2012,LAS,745,337,102,0,"1,184"
09/01/2012,LAX,"1,166",207,32,0,"1,405"
09/01/2012,LGA,556,110,22,0,688
09/01/2012,MCO,677,11,10,0,698
09/01/2012,MIA,788,95,18,0,901
09/01/2012,MSP,647,258,5,0,910
09/01/2012,ORD,"1,139",764,4,0,"1,907"
09/01/2012,PHL,578,421,13,0,"1,012"
09/01/2012,PHX,660,121,43,5,829
09/01/2012,SEA,750,30,9,0,789
09/01/2012,SFO,846,190,13,5,"1,054"
Sub-Total for 09/01/2012,,"16,323","5,552",479,28,"22,382"
09/02/2012,ATL,"1,709",328,32,0,"2,069"
09/02/2012,BOS,588,233,25,7,853
09/02/2012,CLT,710,411,74,11,"1,206"
09/02/2012,DEN,943,325,8,0,"1,276"
09/02/2012,DFW,992,430,23,0,"1,445"
09/02/2012,DTW,461,323,9,2,795
09/02/2012,EWR,573,221,16,2,812
09/02/2012,IAH,640,385,10,0,"1,035"
09/02/2012,JFK,999,133,25,0,"1,157"
09/02/2012,LAS,826,370,100,0,"1,296"
09/02/2012,LAX,"1,173",163,29,7,"1,372"
09/02/2012,LGA,578,134,22,0,734
09/02/2012,MCO,647,18,11,0,676
09/02/2012,MIA,773,89,20,0,882
09/02/2012,MSP,619,210,8,1,838
09/02/2012,ORD,"1,057",661,8,0,"1,726"
09/02/2012,PHL,498,387,24,0,909
09/02/2012,PHX,744,144,25,5,918
09/02/2012,SEA,751,37,21,0,809
09/02/2012,SFO,771,188,24,3,986
Sub-Total for 09/02/2012,,"16,052","5,190",514,38,"21,794"
09/03/2012,ATL,"1,994",474,42,2,"2,512"
09/03/2012,BOS,725,339,41,4,"1,109"
09/03/2012,CLT,846,496,69,9,"1,420"
09/03/2012,DEN,"1,235",459,24,0,"1,718"
09/03/2012,DFW,"1,184",520,8,0,"1,712"
09/03/2012,DTW,599,505,17,4,"1,125"
09/03/2012,EWR,719,424,29,0,"1,172"
09/03/2012,IAH,742,561,11,0,"1,314"
09/03/2012,JFK,"1,015",155,34,0,"1,204"
09/03/2012,LAS,895,389,114,0,"1,398"
09/03/2012,LAX,"1,330",274,42,6,"1,652"
09/03/2012,LGA,813,224,35,0,"1,072"
09/03/2012,MCO,657,12,40,0,709
09/03/2012,MIA,775,140,27,0,942
09/03/2012,MSP,799,309,8,5,"1,121"
09/03/2012,ORD,"1,399","1,007",8,3,"2,417"
09/03/2012,PHL,601,481,26,5,"1,113"
09/03/2012,PHX,924,151,35,4,"1,114"
09/03/2012,SEA,851,40,11,0,902
09/03/2012,SFO,927,243,34,2,"1,206"
Sub-Total for 09/03/2012,,"19,030","7,203",655,44,"26,932"
09/04/2012,ATL,"2,033",514,17,0,"2,564"
09/04/2012,BOS,762,254,63,2,"1,081"
09/04/2012,CLT,941,542,75,13,"1,571"
09/04/2012,DEN,"1,323",483,9,0,"1,815"
09/04/2012,DFW,"1,218",604,14,0,"1,836"
09/04/2012,DTW,617,562,11,0,"1,190"
09/04/2012,EWR,728,372,42,0,"1,142"
09/04/2012,IAH,733,643,41,0,"1,417"
09/04/2012,JFK,979,118,22,0,"1,119"
09/04/2012,LAS,906,404,82,1,"1,393"
09/04/2012,LAX,"1,304",272,52,19,"1,647"
09/04/2012,LGA,758,187,23,3,971
09/04/2012,MCO,668,21,30,6,725
09/04/2012,MIA,738,117,27,2,884
09/04/2012,MSP,819,352,32,13,"1,216"
09/04/2012,ORD,"1,389","1,110",28,0,"2,527"
09/04/2012,PHL,660,456,30,0,"1,146"
09/04/2012,PHX,935,201,50,4,"1,190"
09/04/2012,SEA,844,42,8,1,895
09/04/2012,SFO,919,260,43,10,"1,232"
Sub-Total for 09/04/2012,,"19,274","7,514",699,74,"27,561"
09/05/2012,ATL,"2,078",479,15,0,"2,572"
09/05/2012,BOS,776,250,98,1,"1,125"
09/05/2012,CLT,959,514,65,5,"1,543"
09/05/2012,DEN,"1,266",438,8,0,"1,712"
09/05/2012,DFW,"1,261",617,13,0,"1,891"
09/05/2012,DTW,670,565,17,2,"1,254"
09/05/2012,EWR,750,453,33,0,"1,236"
09/05/2012,IAH,719,523,41,0,"1,283"
09/05/2012,JFK,"1,005",134,11,0,"1,150"
09/05/2012,LAS,938,391,92,2,"1,423"
09/05/2012,LAX,"1,333",275,38,11,"1,657"
09/05/2012,LGA,869,213,34,3,"1,119"
09/05/2012,MCO,685,21,35,1,742
09/05/2012,MIA,772,122,41,0,935
09/05/2012,MSP,823,365,27,17,"1,232"
09/05/2012,ORD,"1,485","1,065",31,0,"2,581"
09/05/2012,PHL,695,554,65,0,"1,314"
09/05/2012,PHX,945,207,63,15,"1,230"
09/05/2012,SEA,870,52,15,0,937
09/05/2012,SFO,927,256,43,6,"1,232"
Sub-Total for 09/05/2012,,"19,826","7,494",785,63,"28,168"
09/06/2012,ATL,"2,115",470,31,0,"2,616"
09/06/2012,BOS,795,301,61,5,"1,162"
09/06/2012,CLT,960,516,54,9,"1,539"
09/06/2012,DEN,"1,353",478,12,0,"1,843"
09/06/2012,DFW,"1,290",615,14,0,"1,919"
09/06/2012,DTW,691,556,19,2,"1,268"
09/06/2012,EWR,761,480,27,0,"1,268"
09/06/2012,IAH,779,627,46,2,"1,454"
09/06/2012,JFK,"1,015",135,20,0,"1,170"
09/06/2012,LAS,"1,032",403,85,0,"1,520"
09/06/2012,LAX,"1,389",282,50,9,"1,730"
09/06/2012,LGA,915,261,35,0,"1,211"
09/06/2012,MCO,695,26,39,1,761
09/06/2012,MIA,839,126,30,3,998
09/06/2012,MSP,832,367,44,11,"1,254"
09/06/2012,ORD,"1,491","1,133",33,0,"2,657"
09/06/2012,PHL,691,572,45,7,"1,315"
09/06/2012,PHX,964,189,66,5,"1,224"
09/06/2012,SEA,859,42,29,0,930
09/06/2012,SFO,945,251,47,7,"1,250"
Sub-Total for 09/06/2012,,"20,411","7,830",787,61,"29,089"
09/07/2012,ATL,"2,121",484,38,2,"2,645"
09/07/2012,BOS,796,301,49,6,"1,152"
09/07/2012,CLT,970,533,79,22,"1,604"
09/07/2012,DEN,"1,328",480,6,2,"1,816"
09/07/2012,DFW,"1,241",606,18,0,"1,865"
09/07/2012,DTW,681,562,19,2,"1,264"
09/07/2012,EWR,731,476,23,2,"1,232"
09/07/2012,IAH,773,632,30,1,"1,436"
09/07/2012,JFK,"1,036",155,22,0,"1,213"
09/07/2012,LAS,"1,040",415,113,3,"1,571"
09/07/2012,LAX,"1,384",277,43,7,"1,711"
09/07/2012,LGA,913,256,28,0,"1,197"
09/07/2012,MCO,695,17,42,7,761
09/07/2012,MIA,829,140,40,0,"1,009"
09/07/2012,MSP,817,377,42,19,"1,255"
09/07/2012,ORD,"1,466","1,059",33,0,"2,558"
09/07/2012,PHL,687,574,42,0,"1,303"
09/07/2012,PHX,940,206,41,11,"1,198"
09/07/2012,SEA,852,42,12,0,906
09/07/2012,SFO,969,252,38,9,"1,268"
Sub-Total for 09/07/2012,,"20,269","7,844",758,93,"28,964"
09/08/2012,ATL,"1,800",343,13,3,"2,159"
09/08/2012,BOS,565,186,33,1,785
09/08/2012,CLT,792,430,18,1,"1,241"
09/08/2012,DEN,"1,047",339,4,1,"1,391"
09/08/2012,DFW,994,450,10,0,"1,454"
09/08/2012,DTW,521,364,21,1,907
09/08/2012,EWR,569,219,26,2,816
09/08/2012,IAH,644,411,9,0,"1,064"
09/08/2012,JFK,943,131,16,1,"1,091"
09/08/2012,LAS,789,414,70,1,"1,274"
09/08/2012,LAX,"1,169",207,29,1,"1,406"
09/08/2012,LGA,576,103,43,1,723
09/08/2012,MCO,690,19,19,4,732
09/08/2012,MIA,780,101,26,1,908
09/08/2012,MSP,622,229,18,12,881
09/08/2012,ORD,"1,148",802,22,0,"1,972"
09/08/2012,PHL,562,388,25,0,975
09/08/2012,PHX,721,130,29,4,884
09/08/2012,SEA,767,34,19,0,820
09/08/2012,SFO,782,213,26,4,"1,025"
Sub-Total for 09/08/2012,,"16,481","5,513",476,38,"22,508"
09/09/2012,ATL,"2,058",473,7,1,"2,539"
09/09/2012,BOS,698,294,42,3,"1,037"
09/09/2012,CLT,855,490,39,0,"1,384"
09/09/2012,DEN,"1,257",425,20,5,"1,707"
09/09/2012,DFW,"1,215",556,21,0,"1,792"
09/09/2012,DTW,626,497,25,1,"1,149"
09/09/2012,EWR,623,375,26,2,"1,026"
09/09/2012,IAH,749,546,24,0,"1,319"
09/09/2012,JFK,994,149,24,1,"1,168"
09/09/2012,LAS,989,408,138,6,"1,541"
09/09/2012,LAX,"1,339",272,41,1,"1,653"
09/09/2012,LGA,805,231,18,0,"1,054"
09/09/2012,MCO,684,16,19,8,727
09/09/2012,MIA,779,112,30,3,924
09/09/2012,MSP,753,309,16,11,"1,089"
09/09/2012,ORD,"1,419","1,074",15,0,"2,508"
09/09/2012,PHL,622,552,40,0,"1,214"
09/09/2012,PHX,895,138,33,0,"1,066"
09/09/2012,SEA,821,35,8,1,865
09/09/2012,SFO,923,254,47,5,"1,229"
Sub-Total for 09/09/2012,,"19,104","7,206",633,48,"26,991"
09/10/2012,ATL,"2,090",486,27,0,"2,603"
09/10/2012,BOS,781,283,40,3,"1,107"
09/10/2012,CLT,838,466,70,2,"1,376"
09/10/2012,DEN,"1,321",453,7,0,"1,781"
09/10/2012,DFW,"1,253",592,9,0,"1,854"
09/10/2012,DTW,668,574,9,0,"1,251"
09/10/2012,EWR,642,324,38,4,"1,008"
09/10/2012,IAH,757,618,52,2,"1,429"
09/10/2012,JFK,984,141,18,0,"1,143"
09/10/2012,LAS,996,451,138,1,"1,586"
09/10/2012,LAX,"1,344",272,65,4,"1,685"
09/10/2012,LGA,932,240,25,1,"1,198"
09/10/2012,MCO,648,17,37,8,710
09/10/2012,MIA,783,135,41,4,963
09/10/2012,MSP,821,345,46,10,"1,222"
09/10/2012,ORD,"1,449","1,120",37,0,"2,606"
09/10/2012,PHL,661,563,48,6,"1,278"
09/10/2012,PHX,940,188,47,0,"1,175"
09/10/2012,SEA,860,43,17,0,920
09/10/2012,SFO,934,259,66,6,"1,265"
Sub-Total for 09/10/2012,,"19,702","7,570",837,51,"28,160"
09/11/2012,ATL,"2,001",458,33,0,"2,492"
09/11/2012,BOS,758,258,85,5,"1,106"
09/11/2012,CLT,836,480,80,12,"1,408"
09/11/2012,DEN,"1,190",440,9,0,"1,639"
09/11/2012,DFW,"1,228",605,26,0,"1,859"
09/11/2012,DTW,607,521,18,4,"1,150"
09/11/2012,EWR,731,499,42,4,"1,276"
09/11/2012,IAH,697,504,37,2,"1,240"
09/11/2012,JFK,959,156,15,0,"1,130"
09/11/2012,LAS,884,374,175,1,"1,434"
09/11/2012,LAX,"1,275",256,54,12,"1,597"
09/11/2012,LGA,856,224,17,2,"1,099"
09/11/2012,MCO,632,35,42,0,709
09/11/2012,MIA,763,130,38,7,938
09/11/2012,MSP,786,350,54,15,"1,205"
09/11/2012,ORD,"1,444","1,137",21,2,"2,604"
09/11/2012,PHL,664,564,35,2,"1,265"
09/11/2012,PHX,903,203,48,7,"1,161"
09/11/2012,SEA,831,49,17,0,897
09/11/2012,SFO,898,260,50,13,"1,221"
Sub-Total for 09/11/2012,,"18,943","7,503",896,88,"27,430"
09/12/2012,ATL,"2,082",466,33,0,"2,581"
09/12/2012,BOS,765,270,62,4,"1,101"
09/12/2012,CLT,952,539,83,7,"1,581"
09/12/2012,DEN,"1,244",440,14,2,"1,700"
09/12/2012,DFW,"1,271",609,14,0,"1,894"
09/12/2012,DTW,672,562,33,4,"1,271"
09/12/2012,EWR,718,462,24,5,"1,209"
09/12/2012,IAH,722,512,37,0,"1,271"
09/12/2012,JFK,969,155,28,0,"1,152"
09/12/2012,LAS,950,338,138,9,"1,435"
09/12/2012,LAX,"1,329",272,46,15,"1,662"
09/12/2012,LGA,914,251,18,0,"1,183"
09/12/2012,MCO,643,24,55,1,723
09/12/2012,MIA,781,130,45,3,959
09/12/2012,MSP,794,369,41,14,"1,218"
09/12/2012,ORD,"1,475","1,127",27,0,"2,629"
09/12/2012,PHL,684,559,71,0,"1,314"
09/12/2012,PHX,923,200,68,4,"1,195"
09/12/2012,SEA,845,58,26,0,929
09/12/2012,SFO,919,263,51,13,"1,246"
Sub-Total for 09/12/2012,,"19,652","7,606",914,81,"28,253"
09/13/2012,ATL,"2,123",499,31,0,"2,653"
09/13/2012,BOS,804,307,68,1,"1,180"
09/13/2012,CLT,956,523,83,12,"1,574"
09/13/2012,DEN,"1,341",472,16,0,"1,829"
09/13/2012,DFW,"1,253",598,14,0,"1,865"
09/13/2012,DTW,693,570,33,4,"1,300"
09/13/2012,EWR,744,456,32,0,"1,232"
09/13/2012,IAH,754,593,48,0,"1,395"
09/13/2012,JFK,999,152,17,2,"1,170"
09/13/2012,LAS,"1,067",531,156,6,"1,760"
09/13/2012,LAX,"1,404",279,53,12,"1,748"
09/13/2012,LGA,933,241,24,0,"1,198"
09/13/2012,MCO,660,28,35,2,725
09/13/2012,MIA,834,141,30,2,"1,007"
09/13/2012,MSP,831,370,44,11,"1,256"
09/13/2012,ORD,"1,525","1,145",36,0,"2,706"
09/13/2012,PHL,700,576,74,2,"1,352"
09/13/2012,PHX,957,218,71,6,"1,252"
09/13/2012,SEA,857,47,15,1,920
09/13/2012,SFO,953,253,55,10,"1,271"
Sub-Total for 09/13/2012,,"20,388","7,999",935,71,"29,393"
09/14/2012,ATL,"2,149",490,14,0,"2,653"
09/14/2012,BOS,794,274,47,2,"1,117"
09/14/2012,CLT,962,519,74,5,"1,560"
09/14/2012,DEN,"1,320",473,9,0,"1,802"
09/14/2012,DFW,"1,301",608,20,0,"1,929"
09/14/2012,DTW,682,570,12,0,"1,264"
09/14/2012,EWR,736,454,32,4,"1,226"
09/14/2012,IAH,769,641,47,0,"1,457"
09/14/2012,JFK,995,162,43,5,"1,205"
09/14/2012,LAS,"1,056",496,149,5,"1,706"
09/14/2012,LAX,"1,392",277,45,6,"1,720"
09/14/2012,LGA,918,245,17,0,"1,180"
09/14/2012,MCO,668,23,54,2,747
09/14/2012,MIA,821,153,49,9,"1,032"
09/14/2012,MSP,829,356,42,15,"1,242"
09/14/2012,ORD,"1,484","1,130",35,1,"2,650"
09/14/2012,PHL,689,561,45,0,"1,295"
09/14/2012,PHX,945,190,65,14,"1,214"
09/14/2012,SEA,866,45,25,0,936
09/14/2012,SFO,965,264,42,14,"1,285"
Sub-Total for 09/14/2012,,"20,341","7,931",866,82,"29,220"
09/15/2012,ATL,"1,789",356,18,0,"2,163"
09/15/2012,BOS,556,196,23,2,777
09/15/2012,CLT,780,447,37,4,"1,268"
09/15/2012,DEN,"1,046",331,5,0,"1,382"
09/15/2012,DFW,981,453,12,0,"1,446"
09/15/2012,DTW,533,373,3,1,910
09/15/2012,EWR,586,253,25,0,864
09/15/2012,IAH,653,413,7,1,"1,074"
09/15/2012,JFK,935,162,12,4,"1,113"
09/15/2012,LAS,788,403,98,3,"1,292"
09/15/2012,LAX,"1,174",204,36,2,"1,416"
09/15/2012,LGA,606,102,31,4,743
09/15/2012,MCO,657,8,17,6,688
09/15/2012,MIA,780,110,27,1,918
09/15/2012,MSP,617,225,18,18,878
09/15/2012,ORD,"1,157",798,18,0,"1,973"
09/15/2012,PHL,563,440,28,0,"1,031"
09/15/2012,PHX,722,130,32,5,889
09/15/2012,SEA,759,32,16,0,807
09/15/2012,SFO,786,202,30,12,"1,030"
Sub-Total for 09/15/2012,,"16,468","5,638",493,63,"22,662"
09/16/2012,ATL,"2,079",473,13,0,"2,565"
09/16/2012,BOS,697,257,25,4,983
09/16/2012,CLT,858,486,74,6,"1,424"
09/16/2012,DEN,"1,257",425,6,0,"1,688"
09/16/2012,DFW,"1,178",565,18,0,"1,761"
09/16/2012,DTW,637,500,7,5,"1,149"
09/16/2012,EWR,631,383,34,4,"1,052"
09/16/2012,IAH,729,550,16,2,"1,297"
09/16/2012,JFK,957,148,27,0,"1,132"
09/16/2012,LAS,"1,015",420,110,1,"1,546"
09/16/2012,LAX,"1,318",264,42,1,"1,625"
09/16/2012,LGA,774,195,5,0,974
09/16/2012,MCO,695,22,32,2,751
09/16/2012,MIA,768,112,19,1,900
09/16/2012,MSP,759,313,18,9,"1,099"
09/16/2012,ORD,"1,394","1,049",19,0,"2,462"
09/16/2012,PHL,606,553,38,1,"1,198"
09/16/2012,PHX,947,153,45,4,"1,149"
09/16/2012,SEA,818,36,20,0,874
09/16/2012,SFO,867,193,28,10,"1,098"
Sub-Total for 09/16/2012,,"18,984","7,097",596,50,"26,727"
09/17/2012,ATL,"2,107",497,17,0,"2,621"
09/17/2012,BOS,775,257,52,2,"1,086"
09/17/2012,CLT,840,472,71,1,"1,384"
09/17/2012,DEN,"1,321",468,4,0,"1,793"
09/17/2012,DFW,"1,218",590,12,3,"1,823"
09/17/2012,DTW,685,557,14,0,"1,256"
09/17/2012,EWR,706,433,28,0,"1,167"
09/17/2012,IAH,758,613,40,0,"1,411"
09/17/2012,JFK,962,138,11,2,"1,113"
09/17/2012,LAS,"1,014",476,108,3,"1,601"
09/17/2012,LAX,"1,367",267,37,12,"1,683"
09/17/2012,LGA,867,213,29,0,"1,109"
09/17/2012,MCO,662,17,34,1,714
09/17/2012,MIA,761,140,35,4,940
09/17/2012,MSP,814,346,37,13,"1,210"
09/17/2012,ORD,"1,447","1,102",31,0,"2,580"
09/17/2012,PHL,665,554,35,0,"1,254"
09/17/2012,PHX,946,188,62,0,"1,196"
09/17/2012,SEA,843,43,4,0,890
09/17/2012,SFO,943,249,30,15,"1,237"
Sub-Total for 09/17/2012,,"19,701","7,620",691,56,"28,068"
09/18/2012,ATL,"1,982",450,18,0,"2,450"
09/18/2012,BOS,741,226,44,0,"1,011"
09/18/2012,CLT,814,473,99,0,"1,386"
09/18/2012,DEN,"1,191",458,5,0,"1,654"
09/18/2012,DFW,"1,229",615,36,1,"1,881"
09/18/2012,DTW,611,509,25,0,"1,145"
09/18/2012,EWR,649,343,16,0,"1,008"
09/18/2012,IAH,691,509,61,2,"1,263"
09/18/2012,JFK,875,107,22,2,"1,006"
09/18/2012,LAS,907,495,101,0,"1,503"
09/18/2012,LAX,"1,287",245,46,9,"1,587"
09/18/2012,LGA,740,194,8,2,944
09/18/2012,MCO,633,24,39,2,698
09/18/2012,MIA,743,140,34,2,919
09/18/2012,MSP,777,346,50,11,"1,184"
09/18/2012,ORD,"1,408","1,108",31,0,"2,547"
09/18/2012,PHL,635,469,34,0,"1,138"
09/18/2012,PHX,909,205,60,7,"1,183"
09/18/2012,SEA,818,43,8,0,869
09/18/2012,SFO,901,247,37,19,"1,204"
Sub-Total for 09/18/2012,,"18,541","7,206",774,57,"26,580"
09/19/2012,ATL,"2,101",485,42,0,"2,628"
09/19/2012,BOS,778,267,77,4,"1,126"
09/19/2012,CLT,943,543,101,11,"1,598"
09/19/2012,DEN,"1,242",435,14,0,"1,691"
09/19/2012,DFW,"1,225",610,26,0,"1,861"
09/19/2012,DTW,673,543,27,2,"1,245"
09/19/2012,EWR,763,511,39,1,"1,314"
09/19/2012,IAH,712,517,30,3,"1,262"
09/19/2012,JFK,987,159,25,7,"1,178"
09/19/2012,LAS,936,477,139,4,"1,556"
09/19/2012,LAX,"1,340",266,45,11,"1,662"
09/19/2012,LGA,952,241,18,0,"1,211"
09/19/2012,MCO,685,19,41,2,747
09/19/2012,MIA,783,128,35,5,951
09/19/2012,MSP,794,357,37,7,"1,195"
09/19/2012,ORD,"1,452","1,118",38,1,"2,609"
09/19/2012,PHL,686,556,75,2,"1,319"
09/19/2012,PHX,931,189,65,2,"1,187"
09/19/2012,SEA,857,43,12,0,912
09/19/2012,SFO,927,253,35,10,"1,225"
Sub-Total for 09/19/2012,,"19,767","7,717",921,72,"28,477"
09/20/2012,ATL,"2,135",481,29,0,"2,645"
09/20/2012,BOS,793,284,62,1,"1,140"
09/20/2012,CLT,955,548,125,8,"1,636"
09/20/2012,DEN,"1,348",477,11,0,"1,836"
09/20/2012,DFW,"1,256",621,20,0,"1,897"
09/20/2012,DTW,686,563,31,0,"1,280"
09/20/2012,EWR,763,488,42,3,"1,296"
09/20/2012,IAH,775,631,41,0,"1,447"
09/20/2012,JFK,"1,000",154,32,1,"1,187"
09/20/2012,LAS,"1,044",459,174,4,"1,681"
09/20/2012,LAX,"1,400",261,59,4,"1,724"
09/20/2012,LGA,923,247,23,0,"1,193"
09/20/2012,MCO,675,27,51,0,753
09/20/2012,MIA,791,146,28,6,971
09/20/2012,MSP,838,365,52,8,"1,263"
09/20/2012,ORD,"1,511","1,122",34,0,"2,667"
09/20/2012,PHL,702,566,68,2,"1,338"
09/20/2012,PHX,960,201,81,14,"1,256"
09/20/2012,SEA,865,46,9,0,920
09/20/2012,SFO,938,262,50,7,"1,257"
Sub-Total for 09/20/2012,,"20,358","7,949","1,022",58,"29,387"
09/21/2012,ATL,"2,109",490,28,2,"2,629"
09/21/2012,BOS,781,295,47,2,"1,125"
09/21/2012,CLT,961,524,96,1,"1,582"
09/21/2012,DEN,"1,333",467,28,0,"1,828"
09/21/2012,DFW,"1,234",611,15,0,"1,860"
09/21/2012,DTW,689,568,16,1,"1,274"
09/21/2012,EWR,746,467,37,0,"1,250"
09/21/2012,IAH,781,625,45,0,"1,451"
09/21/2012,JFK,991,166,41,4,"1,202"
09/21/2012,LAS,"1,050",459,240,2,"1,751"
09/21/2012,LAX,"1,387",261,75,16,"1,739"
09/21/2012,LGA,915,246,24,2,"1,187"
09/21/2012,MCO,688,25,54,7,774
09/21/2012,MIA,810,148,40,2,"1,000"
09/21/2012,MSP,819,364,42,9,"1,234"
09/21/2012,ORD,"1,471","1,111",25,1,"2,608"
09/21/2012,PHL,685,560,46,0,"1,291"
09/21/2012,PHX,950,214,69,5,"1,238"
09/21/2012,SEA,852,44,10,0,906
09/21/2012,SFO,959,262,49,6,"1,276"
Sub-Total for 09/21/2012,,"20,211","7,907","1,027",60,"29,205"
09/22/2012,ATL,"1,797",350,20,0,"2,167"
09/22/2012,BOS,561,185,28,1,775
09/22/2012,CLT,776,443,41,5,"1,265"
09/22/2012,DEN,"1,056",333,6,0,"1,395"
09/22/2012,DFW,986,457,16,0,"1,459"
09/22/2012,DTW,520,369,5,0,894
09/22/2012,EWR,572,291,19,0,882
09/22/2012,IAH,656,425,17,0,"1,098"
09/22/2012,JFK,924,148,16,1,"1,089"
09/22/2012,LAS,774,429,170,1,"1,374"
09/22/2012,LAX,"1,173",186,30,4,"1,393"
09/22/2012,LGA,602,102,11,7,722
09/22/2012,MCO,660,10,28,1,699
09/22/2012,MIA,792,98,20,4,914
09/22/2012,MSP,618,221,22,3,864
