Facility,Date,Name,State,Region,Type,Class,Tower_Operations,TRACON_Operations,Total_Operations
BOS,07/10/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1080,,1080
BOS,07/11/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1260,,1260
BOS,07/12/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1282,,1282
BOS,07/13/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,954,,954
BOS,07/14/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1178,,1178
BOS,07/15/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1255,,1255
BOS,07/16/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1238,,1238
BOS,07/17/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1230,,1230
BOS,07/18/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1335,,1335
BOS,07/19/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1296,,1296
BOS,07/20/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1036,,1036
BOS,07/21/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1186,,1186
BOS,07/22/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1281,,1281
BOS,07/23/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1105,,1105
BOS,07/24/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1288,,1288
BOS,07/25/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1254,,1254
BOS,07/26/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1272,,1272
BOS,07/27/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1042,,1042
BOS,07/28/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1115,,1115
BOS,07/29/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1285,,1285
BOS,07/30/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1247,,1247
BOS,07/31/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1280,,1280
BOS,08/01/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1304,,1304
BOS,08/02/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1370,,1370
BOS,08/03/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1006,,1006
BOS,08/04/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1161,,1161
BOS,08/05/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1300,,1300
BOS,08/06/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1258,,1258
BOS,08/07/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1248,,1248
BOS,08/08/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1291,,1291
BOS,08/09/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1179,,1179
BOS,08/10/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1032,,1032
BOS,08/11/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1181,,1181
BOS,08/12/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1295,,1295
BOS,08/13/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1262,,1262
BOS,08/14/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1271,,1271
BOS,08/15/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1302,,1302
BOS,08/16/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1305,,1305
BOS,08/17/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1065,,1065
BOS,08/18/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1175,,1175
BOS,08/19/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1288,,1288
BOS,08/20/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1218,,1218
BOS,08/21/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1241,,1241
BOS,08/22/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1258,,1258
BOS,08/23/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1284,,1284
BOS,08/24/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,996,,996
BOS,08/25/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1170,,1170
BOS,08/26/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1266,,1266
BOS,08/27/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1150,,1150
BOS,08/28/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1133,,1133
BOS,08/29/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1193,,1193
BOS,08/30/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1271,,1271
BOS,08/31/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,909,,909
BOS,09/01/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,863,,863
BOS,09/02/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1063,,1063
BOS,09/03/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1155,,1155
BOS,09/04/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1188,,1188
BOS,09/05/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1211,,1211
BOS,09/06/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1246,,1246
BOS,09/07/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,842,,842
BOS,09/08/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1132,,1132
BOS,09/09/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1198,,1198
BOS,09/10/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1138,,1138
BOS,09/11/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1165,,1165
BOS,09/12/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1116,,1116
BOS,09/13/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1256,,1256
BOS,09/14/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,802,,802
BOS,09/15/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1112,,1112
BOS,09/16/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1212,,1212
BOS,09/17/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1155,,1155
BOS,09/18/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1198,,1198
BOS,09/19/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1234,,1234
BOS,09/20/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1245,,1245
BOS,09/21/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,826,,826
BOS,09/22/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1084,,1084
BOS,09/23/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1201,,1201
BOS,09/24/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1139,,1139
BOS,09/25/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1179,,1179
BOS,09/26/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1207,,1207
BOS,09/27/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1244,,1244
BOS,09/28/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,806,,806
BOS,09/29/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1053,,1053
BOS,09/30/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1202,,1202
BOS,10/01/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1119,,1119
BOS,10/02/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1172,,1172
BOS,10/03/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1212,,1212
BOS,10/04/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1204,,1204
BOS,10/05/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,850,,850
BOS,10/06/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1014,,1014
BOS,10/07/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1119,,1119
BOS,10/08/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1116,,1116
BOS,10/09/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1154,,1154
BOS,10/10/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1161,,1161
BOS,10/11/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1196,,1196
BOS,10/12/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,808,,808
BOS,10/13/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1021,,1021
BOS,10/14/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1208,,1208
BOS,10/15/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1114,,1114
BOS,10/16/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1151,,1151
BOS,10/17/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1171,,1171
BOS,10/18/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1150,,1150
BOS,10/19/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,853,,853
BOS,10/20/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1072,,1072
BOS,10/21/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1167,,1167
BOS,10/22/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1101,,1101
BOS,10/23/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1193,,1193
BOS,10/24/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1206,,1206
BOS,10/25/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1199,,1199
BOS,10/26/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,754,,754
BOS,10/27/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1007,,1007
BOS,10/28/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1136,,1136
BOS,10/29/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1132,,1132
BOS,10/30/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1126,,1126
BOS,10/31/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1109,,1109
BOS,11/01/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1009,,1009
BOS,11/02/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,821,,821
BOS,11/03/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,982,,982
BOS,11/04/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1107,,1107
BOS,11/05/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1107,,1107
BOS,11/06/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1116,,1116
BOS,11/07/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1128,,1128
BOS,11/08/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1107,,1107
BOS,11/09/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,767,,767
BOS,11/10/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,931,,931
BOS,11/11/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1105,,1105
BOS,11/12/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1059,,1059
BOS,11/13/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1121,,1121
BOS,11/14/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1129,,1129
BOS,11/15/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1111,,1111
BOS,11/16/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,773,,773
BOS,11/17/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,926,,926
BOS,11/18/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1085,,1085
BOS,11/19/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1069,,1069
BOS,11/20/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1093,,1093
BOS,11/21/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1100,,1100
BOS,11/22/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1118,,1118
BOS,11/23/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,808,,808
BOS,11/24/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,849,,849
BOS,11/25/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1054,,1054
BOS,11/26/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1129,,1129
BOS,11/27/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,976,,976
BOS,11/28/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,640,,640
BOS,11/29/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,720,,720
BOS,11/30/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,882,,882
BOS,12/01/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1094,,1094
BOS,12/02/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1163,,1163
BOS,12/03/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1096,,1096
BOS,12/04/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1092,,1092
BOS,12/05/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1089,,1089
BOS,12/06/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1082,,1082
BOS,12/07/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,720,,720
BOS,12/08/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,879,,879
BOS,12/09/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,931,,931
BOS,12/10/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,980,,980
BOS,12/11/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1037,,1037
BOS,12/12/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1079,,1079
BOS,12/13/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1047,,1047
BOS,12/14/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,627,,627
BOS,12/15/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,726,,726
BOS,12/16/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1026,,1026
BOS,12/17/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,755,,755
BOS,12/18/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1079,,1079
BOS,12/19/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1016,,1016
BOS,12/20/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,1041,,1041
BOS,12/21/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,848,,848
BOS,12/22/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,807,,807
BOS,12/23/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,793,,793
BOS,12/24/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,736,,736
BOS,12/25/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,606,,606
BOS,12/26/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,848,,848
BOS,12/27/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,919,,919
BOS,12/28/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,829,,829
BOS,12/29/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,807,,807
BOS,12/30/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,828,,828
BOS,12/31/2013,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,747,,747
BOS,01/01/2014,Boston/Logan International,MA,ANE,Limited,7 - (7) Towers with Radar,742,,742
CLT,01/01/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1185,1251,2436
CLT,01/02/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1447,1611,3058
CLT,01/03/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1546,1747,3293
CLT,01/04/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1541,1714,3255
CLT,01/05/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1465,1639,3104
CLT,01/06/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1549,1764,3313
CLT,01/07/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1517,1705,3222
CLT,01/08/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1305,1418,2723
CLT,01/09/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1406,1582,2988
CLT,01/10/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,743,756,1499
CLT,01/11/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,233,255,488
CLT,01/12/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1374,1498,2872
CLT,01/13/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1575,1794,3369
CLT,01/14/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1562,1845,3407
CLT,01/15/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1321,1511,2832
CLT,01/16/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1393,1572,2965
CLT,01/17/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1487,1616,3103
CLT,01/18/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1459,1620,3079
CLT,01/19/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1529,1732,3261
CLT,01/20/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1546,1819,3365
CLT,01/21/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1539,1751,3290
CLT,01/22/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1327,1542,2869
CLT,01/23/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1391,1578,2969
CLT,01/24/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1512,1699,3211
CLT,01/25/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1518,1664,3182
CLT,01/26/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1379,1491,2870
CLT,01/27/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1488,1759,3247
CLT,01/28/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1559,1792,3351
CLT,01/29/2011,Charlotte/Douglas Int'l,NC,ASO,Radar,3 - (3) Combined TRACON & Tower with Radar,1315,1508,2823
